id,station_id,alert_level,threshold_value,label,effective_from
13839,4613,3,89.49,Nguy hiểm,2024-02-16 05:55:45
13840,4614,1,99.51,Chú ý,2024-06-27 10:29:57
13841,4614,2,101.01,Cảnh báo,2024-06-27 10:29:57
13842,4614,3,103.01,Nguy hiểm,2024-06-27 10:29:57
13843,4615,1,62.00,Chú ý,2024-01-15 05:34:30
13844,4615,2,63.50,Cảnh báo,2024-01-15 05:34:30
13845,4615,3,65.50,Nguy hiểm,2024-01-15 05:34:30
13846,4616,1,5.01,Chú ý,2024-03-16 19:43:43
13847,4616,2,6.51,Cảnh báo,2024-03-16 19:43:43
13848,4616,3,8.51,Nguy hiểm,2024-03-16 19:43:43
13849,4617,1,88.95,Chú ý,2024-01-27 15:50:33
13850,4617,2,90.45,Cảnh báo,2024-01-27 15:50:33
13851,4617,3,92.45,Nguy hiểm,2024-01-27 15:50:33
13852,4618,1,53.86,Chú ý,2024-08-21 08:33:51
13853,4618,2,55.36,Cảnh báo,2024-08-21 08:33:51
13854,4618,3,57.36,Nguy hiểm,2024-08-21 08:33:51
13855,4619,1,49.21,Chú ý,2024-07-26 18:04:32
13856,4619,2,50.71,Cảnh báo,2024-07-26 18:04:32
13857,4619,3,52.71,Nguy hiểm,2024-07-26 18:04:32
13858,4620,1,8.80,Chú ý,2024-11-04 12:22:51
13859,4620,2,10.30,Cảnh báo,2024-11-04 12:22:51
13860,4620,3,12.30,Nguy hiểm,2024-11-04 12:22:51
13861,4621,1,2.96,Chú ý,2024-11-17 06:09:19
13862,4621,2,4.46,Cảnh báo,2024-11-17 06:09:19
13863,4621,3,6.46,Nguy hiểm,2024-11-17 06:09:19
13864,4622,1,8.23,Chú ý,2024-03-11 12:04:07
13865,4622,2,9.73,Cảnh báo,2024-03-11 12:04:07
13866,4622,3,11.73,Nguy hiểm,2024-03-11 12:04:07
13867,4623,1,34.51,Chú ý,2024-09-13 15:58:37
13868,4623,2,36.01,Cảnh báo,2024-09-13 15:58:37
13869,4623,3,38.01,Nguy hiểm,2024-09-13 15:58:37
13870,4624,1,50.02,Chú ý,2024-11-08 22:23:09
13871,4624,2,51.52,Cảnh báo,2024-11-08 22:23:09
13872,4624,3,53.52,Nguy hiểm,2024-11-08 22:23:09
13873,4625,1,58.17,Chú ý,2024-02-11 16:51:12
13874,4625,2,59.67,Cảnh báo,2024-02-11 16:51:12
13875,4625,3,61.67,Nguy hiểm,2024-02-11 16:51:12
13876,4626,1,31.11,Chú ý,2024-12-03 14:59:24
13877,4626,2,32.61,Cảnh báo,2024-12-03 14:59:24
13878,4626,3,34.61,Nguy hiểm,2024-12-03 14:59:24
13879,4627,1,46.05,Chú ý,2024-05-27 03:36:10
13880,4627,2,47.55,Cảnh báo,2024-05-27 03:36:10
13881,4627,3,49.55,Nguy hiểm,2024-05-27 03:36:10
13882,4628,1,60.59,Chú ý,2024-01-26 08:40:52
13883,4628,2,62.09,Cảnh báo,2024-01-26 08:40:52
13884,4628,3,64.09,Nguy hiểm,2024-01-26 08:40:52
13885,4629,1,15.59,Chú ý,2024-08-22 19:17:30
13886,4629,2,17.09,Cảnh báo,2024-08-22 19:17:30
13887,4629,3,19.09,Nguy hiểm,2024-08-22 19:17:30
13888,4630,1,80.99,Chú ý,2024-04-11 17:57:10
13889,4630,2,82.49,Cảnh báo,2024-04-11 17:57:10
13890,4630,3,84.49,Nguy hiểm,2024-04-11 17:57:10
13891,4631,1,59.22,Chú ý,2024-11-02 22:05:54
13892,4631,2,60.72,Cảnh báo,2024-11-02 22:05:54
13893,4631,3,62.72,Nguy hiểm,2024-11-02 22:05:54
13894,4632,1,54.96,Chú ý,2024-08-03 04:37:11
13895,4632,2,56.46,Cảnh báo,2024-08-03 04:37:11
13896,4632,3,58.46,Nguy hiểm,2024-08-03 04:37:11
13897,4633,1,54.86,Chú ý,2024-03-31 20:35:44
13898,4633,2,56.36,Cảnh báo,2024-03-31 20:35:44
13899,4633,3,58.36,Nguy hiểm,2024-03-31 20:35:44
13900,4634,1,18.29,Chú ý,2024-09-30 12:17:18
13901,4634,2,19.79,Cảnh báo,2024-09-30 12:17:18
13902,4634,3,21.79,Nguy hiểm,2024-09-30 12:17:18
13903,4635,1,53.95,Chú ý,2024-12-17 07:30:09
13904,4635,2,55.45,Cảnh báo,2024-12-17 07:30:09
13905,4635,3,57.45,Nguy hiểm,2024-12-17 07:30:09
13906,4636,1,29.56,Chú ý,2024-12-30 05:42:11
13907,4636,2,31.06,Cảnh báo,2024-12-30 05:42:11
13908,4636,3,33.06,Nguy hiểm,2024-12-30 05:42:11
13909,4637,1,76.73,Chú ý,2024-12-15 21:24:24
13910,4637,2,78.23,Cảnh báo,2024-12-15 21:24:24
13911,4637,3,80.23,Nguy hiểm,2024-12-15 21:24:24
13912,4638,1,59.99,Chú ý,2024-06-19 02:49:57
13913,4638,2,61.49,Cảnh báo,2024-06-19 02:49:57
13914,4638,3,63.49,Nguy hiểm,2024-06-19 02:49:57
13915,4639,1,83.98,Chú ý,2024-12-11 13:50:38
13916,4639,2,85.48,Cảnh báo,2024-12-11 13:50:38
13917,4639,3,87.48,Nguy hiểm,2024-12-11 13:50:38
13918,4640,1,36.68,Chú ý,2024-07-20 21:48:45
13919,4640,2,38.18,Cảnh báo,2024-07-20 21:48:45
13920,4640,3,40.18,Nguy hiểm,2024-07-20 21:48:45
13921,4641,1,85.84,Chú ý,2024-01-20 22:32:36
13922,4641,2,87.34,Cảnh báo,2024-01-20 22:32:36
13923,4641,3,89.34,Nguy hiểm,2024-01-20 22:32:36
13924,4642,1,60.09,Chú ý,2024-10-10 22:36:27
13925,4642,2,61.59,Cảnh báo,2024-10-10 22:36:27
13926,4642,3,63.59,Nguy hiểm,2024-10-10 22:36:27
13927,4643,1,86.15,Chú ý,2024-11-21 16:14:26
13928,4643,2,87.65,Cảnh báo,2024-11-21 16:14:26
13929,4643,3,89.65,Nguy hiểm,2024-11-21 16:14:26
13930,4644,1,55.77,Chú ý,2024-09-05 06:41:12
13931,4644,2,57.27,Cảnh báo,2024-09-05 06:41:12
13932,4644,3,59.27,Nguy hiểm,2024-09-05 06:41:12
13933,4645,1,10.15,Chú ý,2024-01-06 14:06:44
13934,4645,2,11.65,Cảnh báo,2024-01-06 14:06:44
13935,4645,3,13.65,Nguy hiểm,2024-01-06 14:06:44
13936,4646,1,31.78,Chú ý,2024-04-12 00:28:05
13937,4646,2,33.28,Cảnh báo,2024-04-12 00:28:05
13938,4646,3,35.28,Nguy hiểm,2024-04-12 00:28:05
13939,4647,1,28.45,Chú ý,2024-12-25 14:37:04
13940,4647,2,29.95,Cảnh báo,2024-12-25 14:37:04
13941,4647,3,31.95,Nguy hiểm,2024-12-25 14:37:04
13942,4648,1,17.91,Chú ý,2024-05-31 22:25:18
13943,4648,2,19.41,Cảnh báo,2024-05-31 22:25:18
13944,4648,3,21.41,Nguy hiểm,2024-05-31 22:25:18
13945,4649,1,23.65,Chú ý,2024-01-12 12:41:00
13946,4649,2,25.15,Cảnh báo,2024-01-12 12:41:00
13947,4649,3,27.15,Nguy hiểm,2024-01-12 12:41:00
13948,4650,1,45.22,Chú ý,2024-07-27 07:23:14
13949,4650,2,46.72,Cảnh báo,2024-07-27 07:23:14
13950,4650,3,48.72,Nguy hiểm,2024-07-27 07:23:14
13951,4651,1,62.67,Chú ý,2024-07-09 22:49:40
13952,4651,2,64.17,Cảnh báo,2024-07-09 22:49:40
13953,4651,3,66.17,Nguy hiểm,2024-07-09 22:49:40
13954,4652,1,93.19,Chú ý,2024-08-11 20:47:21
13955,4652,2,94.69,Cảnh báo,2024-08-11 20:47:21
13956,4652,3,96.69,Nguy hiểm,2024-08-11 20:47:21
13957,4653,1,81.10,Chú ý,2024-09-12 00:48:19
13958,4653,2,82.60,Cảnh báo,2024-09-12 00:48:19
13959,4653,3,84.60,Nguy hiểm,2024-09-12 00:48:19
13960,4654,1,59.00,Chú ý,2024-11-24 12:34:31
13961,4654,2,60.50,Cảnh báo,2024-11-24 12:34:31
13962,4654,3,62.50,Nguy hiểm,2024-11-24 12:34:31
13963,4655,1,59.42,Chú ý,2024-05-23 20:26:20
13964,4655,2,60.92,Cảnh báo,2024-05-23 20:26:20
13965,4655,3,62.92,Nguy hiểm,2024-05-23 20:26:20
13966,4656,1,94.00,Chú ý,2024-08-15 06:28:11
13967,4656,2,95.50,Cảnh báo,2024-08-15 06:28:11
13968,4656,3,97.50,Nguy hiểm,2024-08-15 06:28:11
13969,4657,1,10.90,Chú ý,2024-11-17 23:23:20
13970,4657,2,12.40,Cảnh báo,2024-11-17 23:23:20
13971,4657,3,14.40,Nguy hiểm,2024-11-17 23:23:20
13972,4658,1,76.71,Chú ý,2024-10-20 00:51:40
13973,4658,2,78.21,Cảnh báo,2024-10-20 00:51:40
13974,4658,3,80.21,Nguy hiểm,2024-10-20 00:51:40
13975,4659,1,78.50,Chú ý,2024-09-16 18:56:06
13976,4659,2,80.00,Cảnh báo,2024-09-16 18:56:06
13977,4659,3,82.00,Nguy hiểm,2024-09-16 18:56:06
13978,4660,1,3.99,Chú ý,2024-10-16 02:26:02
13979,4660,2,5.49,Cảnh báo,2024-10-16 02:26:02
13980,4660,3,7.49,Nguy hiểm,2024-10-16 02:26:02
13981,4661,1,60.16,Chú ý,2024-01-05 01:15:48
13982,4661,2,61.66,Cảnh báo,2024-01-05 01:15:48
13983,4661,3,63.66,Nguy hiểm,2024-01-05 01:15:48
13984,4662,1,86.86,Chú ý,2024-07-03 04:53:41
13985,4662,2,88.36,Cảnh báo,2024-07-03 04:53:41
13986,4662,3,90.36,Nguy hiểm,2024-07-03 04:53:41
13987,4663,1,36.78,Chú ý,2024-04-04 12:10:47
13988,4663,2,38.28,Cảnh báo,2024-04-04 12:10:47
13989,4663,3,40.28,Nguy hiểm,2024-04-04 12:10:47
13990,4664,1,70.66,Chú ý,2024-05-07 10:01:16
13991,4664,2,72.16,Cảnh báo,2024-05-07 10:01:16
13992,4664,3,74.16,Nguy hiểm,2024-05-07 10:01:16
13993,4665,1,51.98,Chú ý,2024-02-17 18:36:03
13994,4665,2,53.48,Cảnh báo,2024-02-17 18:36:03
13995,4665,3,55.48,Nguy hiểm,2024-02-17 18:36:03
13996,4666,1,15.50,Chú ý,2024-03-23 09:38:12
13997,4666,2,17.00,Cảnh báo,2024-03-23 09:38:12
13998,4666,3,19.00,Nguy hiểm,2024-03-23 09:38:12
13999,4667,1,92.12,Chú ý,2024-12-28 05:04:43
14000,4667,2,93.62,Cảnh báo,2024-12-28 05:04:43
14001,4667,3,95.62,Nguy hiểm,2024-12-28 05:04:43
14002,4668,1,22.46,Chú ý,2024-10-21 04:39:14
14003,4668,2,23.96,Cảnh báo,2024-10-21 04:39:14
14004,4668,3,25.96,Nguy hiểm,2024-10-21 04:39:14
14005,4669,1,23.59,Chú ý,2024-05-15 09:55:24
14006,4669,2,25.09,Cảnh báo,2024-05-15 09:55:24
14007,4669,3,27.09,Nguy hiểm,2024-05-15 09:55:24
14008,4670,1,26.41,Chú ý,2024-05-17 04:20:27
14009,4670,2,27.91,Cảnh báo,2024-05-17 04:20:27
14010,4670,3,29.91,Nguy hiểm,2024-05-17 04:20:27
14011,4671,1,2.71,Chú ý,2024-05-09 15:49:56
14012,4671,2,4.21,Cảnh báo,2024-05-09 15:49:56
14013,4671,3,6.21,Nguy hiểm,2024-05-09 15:49:56
14014,4672,1,76.75,Chú ý,2024-06-16 01:46:17
14015,4672,2,78.25,Cảnh báo,2024-06-16 01:46:17
14016,4672,3,80.25,Nguy hiểm,2024-06-16 01:46:17
14017,4673,1,46.81,Chú ý,2024-04-05 15:46:40
14018,4673,2,48.31,Cảnh báo,2024-04-05 15:46:40
14019,4673,3,50.31,Nguy hiểm,2024-04-05 15:46:40
14020,4674,1,83.63,Chú ý,2024-04-02 23:27:05
14021,4674,2,85.13,Cảnh báo,2024-04-02 23:27:05
14022,4674,3,87.13,Nguy hiểm,2024-04-02 23:27:05
14023,4675,1,36.50,Chú ý,2024-12-06 16:17:23
14024,4675,2,38.00,Cảnh báo,2024-12-06 16:17:23
14025,4675,3,40.00,Nguy hiểm,2024-12-06 16:17:23
14026,4676,1,41.09,Chú ý,2024-09-20 15:16:20
14027,4676,2,42.59,Cảnh báo,2024-09-20 15:16:20
14028,4676,3,44.59,Nguy hiểm,2024-09-20 15:16:20
14029,4677,1,52.55,Chú ý,2024-04-03 04:48:53
14030,4677,2,54.05,Cảnh báo,2024-04-03 04:48:53
14031,4677,3,56.05,Nguy hiểm,2024-04-03 04:48:53
14032,4678,1,87.10,Chú ý,2024-07-30 12:59:35
14033,4678,2,88.60,Cảnh báo,2024-07-30 12:59:35
14034,4678,3,90.60,Nguy hiểm,2024-07-30 12:59:35
14035,4679,1,39.63,Chú ý,2024-01-02 19:40:35
14036,4679,2,41.13,Cảnh báo,2024-01-02 19:40:35
14037,4679,3,43.13,Nguy hiểm,2024-01-02 19:40:35
14038,4680,1,53.86,Chú ý,2024-05-26 16:31:17
14039,4680,2,55.36,Cảnh báo,2024-05-26 16:31:17
14040,4680,3,57.36,Nguy hiểm,2024-05-26 16:31:17
14041,4681,1,72.13,Chú ý,2024-06-09 02:03:47
14042,4681,2,73.63,Cảnh báo,2024-06-09 02:03:47
14043,4681,3,75.63,Nguy hiểm,2024-06-09 02:03:47
14044,4682,1,101.42,Chú ý,2024-06-28 08:32:28
14045,4682,2,102.92,Cảnh báo,2024-06-28 08:32:28
14046,4682,3,104.92,Nguy hiểm,2024-06-28 08:32:28
14047,4683,1,55.27,Chú ý,2024-11-13 17:34:24
14048,4683,2,56.77,Cảnh báo,2024-11-13 17:34:24
14049,4683,3,58.77,Nguy hiểm,2024-11-13 17:34:24
14050,4684,1,28.43,Chú ý,2024-05-24 23:27:16
14051,4684,2,29.93,Cảnh báo,2024-05-24 23:27:16
14052,4684,3,31.93,Nguy hiểm,2024-05-24 23:27:16
14053,4685,1,56.41,Chú ý,2024-02-22 13:43:47
14054,4685,2,57.91,Cảnh báo,2024-02-22 13:43:47
14055,4685,3,59.91,Nguy hiểm,2024-02-22 13:43:47
14056,4686,1,16.20,Chú ý,2024-06-11 23:52:22
14057,4686,2,17.70,Cảnh báo,2024-06-11 23:52:22
14058,4686,3,19.70,Nguy hiểm,2024-06-11 23:52:22
14059,4687,1,52.66,Chú ý,2024-02-09 18:53:24
14060,4687,2,54.16,Cảnh báo,2024-02-09 18:53:24
14061,4687,3,56.16,Nguy hiểm,2024-02-09 18:53:24
14062,4688,1,47.10,Chú ý,2024-07-24 09:24:43
14063,4688,2,48.60,Cảnh báo,2024-07-24 09:24:43
14064,4688,3,50.60,Nguy hiểm,2024-07-24 09:24:43
14065,4689,1,81.03,Chú ý,2024-12-25 20:12:42
14066,4689,2,82.53,Cảnh báo,2024-12-25 20:12:42
14067,4689,3,84.53,Nguy hiểm,2024-12-25 20:12:42
14068,4690,1,6.47,Chú ý,2024-07-11 08:30:13
14069,4690,2,7.97,Cảnh báo,2024-07-11 08:30:13
14070,4690,3,9.97,Nguy hiểm,2024-07-11 08:30:13
14071,4691,1,93.29,Chú ý,2024-11-30 02:16:12
14072,4691,2,94.79,Cảnh báo,2024-11-30 02:16:12
14073,4691,3,96.79,Nguy hiểm,2024-11-30 02:16:12
14074,4692,1,2.36,Chú ý,2024-03-08 11:00:18
14075,4692,2,3.86,Cảnh báo,2024-03-08 11:00:18
14076,4692,3,5.86,Nguy hiểm,2024-03-08 11:00:18
14077,4693,1,29.68,Chú ý,2024-08-26 07:46:57
14078,4693,2,31.18,Cảnh báo,2024-08-26 07:46:57
14079,4693,3,33.18,Nguy hiểm,2024-08-26 07:46:57
14080,4694,1,33.83,Chú ý,2024-05-16 03:52:31
14081,4694,2,35.33,Cảnh báo,2024-05-16 03:52:31
14082,4694,3,37.33,Nguy hiểm,2024-05-16 03:52:31
14083,4695,1,84.73,Chú ý,2024-05-07 15:15:06
14084,4695,2,86.23,Cảnh báo,2024-05-07 15:15:06
14085,4695,3,88.23,Nguy hiểm,2024-05-07 15:15:06
14086,4696,1,86.16,Chú ý,2024-02-17 21:06:27
14087,4696,2,87.66,Cảnh báo,2024-02-17 21:06:27
14088,4696,3,89.66,Nguy hiểm,2024-02-17 21:06:27
14089,4697,1,65.86,Chú ý,2024-06-13 23:35:34
14090,4697,2,67.36,Cảnh báo,2024-06-13 23:35:34
14091,4697,3,69.36,Nguy hiểm,2024-06-13 23:35:34
14092,4698,1,13.92,Chú ý,2024-02-11 00:48:25
14093,4698,2,15.42,Cảnh báo,2024-02-11 00:48:25
14094,4698,3,17.42,Nguy hiểm,2024-02-11 00:48:25
14095,4699,1,28.96,Chú ý,2024-10-06 22:44:47
14096,4699,2,30.46,Cảnh báo,2024-10-06 22:44:47
14097,4699,3,32.46,Nguy hiểm,2024-10-06 22:44:47
14098,4700,1,96.24,Chú ý,2024-08-17 09:14:05
14099,4700,2,97.74,Cảnh báo,2024-08-17 09:14:05
14100,4700,3,99.74,Nguy hiểm,2024-08-17 09:14:05
14101,4701,1,52.47,Chú ý,2024-03-20 19:49:53
14102,4701,2,53.97,Cảnh báo,2024-03-20 19:49:53
14103,4701,3,55.97,Nguy hiểm,2024-03-20 19:49:53
14104,4702,1,37.73,Chú ý,2024-07-17 19:53:58
14105,4702,2,39.23,Cảnh báo,2024-07-17 19:53:58
14106,4702,3,41.23,Nguy hiểm,2024-07-17 19:53:58
14107,4703,1,30.25,Chú ý,2024-07-03 10:21:16
14108,4703,2,31.75,Cảnh báo,2024-07-03 10:21:16
14109,4703,3,33.75,Nguy hiểm,2024-07-03 10:21:16
14110,4704,1,25.14,Chú ý,2024-01-04 06:33:41
14111,4704,2,26.64,Cảnh báo,2024-01-04 06:33:41
14112,4704,3,28.64,Nguy hiểm,2024-01-04 06:33:41
14113,4705,1,95.74,Chú ý,2024-05-15 13:54:34
14114,4705,2,97.24,Cảnh báo,2024-05-15 13:54:34
14115,4705,3,99.24,Nguy hiểm,2024-05-15 13:54:34
14116,4706,1,43.70,Chú ý,2024-01-10 00:09:56
14117,4706,2,45.20,Cảnh báo,2024-01-10 00:09:56
14118,4706,3,47.20,Nguy hiểm,2024-01-10 00:09:56
14119,4707,1,36.69,Chú ý,2024-11-01 20:15:30
14120,4707,2,38.19,Cảnh báo,2024-11-01 20:15:30
14121,4707,3,40.19,Nguy hiểm,2024-11-01 20:15:30
14122,4708,1,8.75,Chú ý,2024-11-25 02:10:35
14123,4708,2,10.25,Cảnh báo,2024-11-25 02:10:35
14124,4708,3,12.25,Nguy hiểm,2024-11-25 02:10:35
14125,4709,1,10.46,Chú ý,2024-01-14 12:49:38
14126,4709,2,11.96,Cảnh báo,2024-01-14 12:49:38
14127,4709,3,13.96,Nguy hiểm,2024-01-14 12:49:38
14128,4710,1,15.33,Chú ý,2024-04-14 06:53:23
14129,4710,2,16.83,Cảnh báo,2024-04-14 06:53:23
14130,4710,3,18.83,Nguy hiểm,2024-04-14 06:53:23
14131,4711,1,72.37,Chú ý,2024-07-11 03:23:05
14132,4711,2,73.87,Cảnh báo,2024-07-11 03:23:05
14133,4711,3,75.87,Nguy hiểm,2024-07-11 03:23:05
14134,4712,1,11.92,Chú ý,2024-03-24 12:47:52
14135,4712,2,13.42,Cảnh báo,2024-03-24 12:47:52
14136,4712,3,15.42,Nguy hiểm,2024-03-24 12:47:52
14137,4713,1,25.90,Chú ý,2024-08-01 22:11:06
14138,4713,2,27.40,Cảnh báo,2024-08-01 22:11:06
14139,4713,3,29.40,Nguy hiểm,2024-08-01 22:11:06
14140,4714,1,73.10,Chú ý,2024-04-30 05:22:04
14141,4714,2,74.60,Cảnh báo,2024-04-30 05:22:04
14142,4714,3,76.60,Nguy hiểm,2024-04-30 05:22:04
14143,4715,1,16.35,Chú ý,2024-04-17 14:16:23
14144,4715,2,17.85,Cảnh báo,2024-04-17 14:16:23
14145,4715,3,19.85,Nguy hiểm,2024-04-17 14:16:23
14146,4716,1,74.65,Chú ý,2024-08-04 17:07:55
14147,4716,2,76.15,Cảnh báo,2024-08-04 17:07:55
14148,4716,3,78.15,Nguy hiểm,2024-08-04 17:07:55
14149,4717,1,27.45,Chú ý,2024-12-28 11:00:12
14150,4717,2,28.95,Cảnh báo,2024-12-28 11:00:12
14151,4717,3,30.95,Nguy hiểm,2024-12-28 11:00:12
14152,4718,1,39.13,Chú ý,2024-07-11 15:08:17
14153,4718,2,40.63,Cảnh báo,2024-07-11 15:08:17
14154,4718,3,42.63,Nguy hiểm,2024-07-11 15:08:17
14155,4719,1,30.82,Chú ý,2024-04-12 22:06:58
14156,4719,2,32.32,Cảnh báo,2024-04-12 22:06:58
14157,4719,3,34.32,Nguy hiểm,2024-04-12 22:06:58
14158,4720,1,23.29,Chú ý,2024-06-11 19:22:35
14159,4720,2,24.79,Cảnh báo,2024-06-11 19:22:35
14160,4720,3,26.79,Nguy hiểm,2024-06-11 19:22:35
14161,4721,1,7.14,Chú ý,2024-03-15 17:28:27
14162,4721,2,8.64,Cảnh báo,2024-03-15 17:28:27
14163,4721,3,10.64,Nguy hiểm,2024-03-15 17:28:27
14164,4722,1,70.41,Chú ý,2024-03-24 12:59:28
14165,4722,2,71.91,Cảnh báo,2024-03-24 12:59:28
14166,4722,3,73.91,Nguy hiểm,2024-03-24 12:59:28
14167,4723,1,41.74,Chú ý,2024-09-26 16:49:22
14168,4723,2,43.24,Cảnh báo,2024-09-26 16:49:22
14169,4723,3,45.24,Nguy hiểm,2024-09-26 16:49:22
14170,4724,1,17.07,Chú ý,2024-01-14 15:36:08
14171,4724,2,18.57,Cảnh báo,2024-01-14 15:36:08
14172,4724,3,20.57,Nguy hiểm,2024-01-14 15:36:08
14173,4725,1,25.53,Chú ý,2024-12-12 21:48:36
14174,4725,2,27.03,Cảnh báo,2024-12-12 21:48:36
14175,4725,3,29.03,Nguy hiểm,2024-12-12 21:48:36
14176,4726,1,58.84,Chú ý,2024-03-17 08:23:15
14177,4726,2,60.34,Cảnh báo,2024-03-17 08:23:15
14178,4726,3,62.34,Nguy hiểm,2024-03-17 08:23:15
14179,4727,1,2.99,Chú ý,2024-06-29 12:40:54
14180,4727,2,4.49,Cảnh báo,2024-06-29 12:40:54
14181,4727,3,6.49,Nguy hiểm,2024-06-29 12:40:54
14182,4728,1,11.53,Chú ý,2024-04-04 12:36:21
14183,4728,2,13.03,Cảnh báo,2024-04-04 12:36:21
14184,4728,3,15.03,Nguy hiểm,2024-04-04 12:36:21
14185,4729,1,98.09,Chú ý,2024-01-11 02:18:29
14186,4729,2,99.59,Cảnh báo,2024-01-11 02:18:29
14187,4729,3,101.59,Nguy hiểm,2024-01-11 02:18:29
14188,4730,1,10.90,Chú ý,2024-10-19 07:04:07
14189,4730,2,12.40,Cảnh báo,2024-10-19 07:04:07
14190,4730,3,14.40,Nguy hiểm,2024-10-19 07:04:07
14191,4731,1,17.94,Chú ý,2024-02-12 09:25:03
14192,4731,2,19.44,Cảnh báo,2024-02-12 09:25:03
14193,4731,3,21.44,Nguy hiểm,2024-02-12 09:25:03
14194,4732,1,6.11,Chú ý,2024-07-16 19:10:12
14195,4732,2,7.61,Cảnh báo,2024-07-16 19:10:12
14196,4732,3,9.61,Nguy hiểm,2024-07-16 19:10:12
14197,4733,1,51.31,Chú ý,2024-03-13 02:16:13
14198,4733,2,52.81,Cảnh báo,2024-03-13 02:16:13
14199,4733,3,54.81,Nguy hiểm,2024-03-13 02:16:13
14200,4734,1,33.46,Chú ý,2024-12-24 02:07:21
14201,4734,2,34.96,Cảnh báo,2024-12-24 02:07:21
14202,4734,3,36.96,Nguy hiểm,2024-12-24 02:07:21
14203,4735,1,80.84,Chú ý,2024-07-11 14:50:58
14204,4735,2,82.34,Cảnh báo,2024-07-11 14:50:58
14205,4735,3,84.34,Nguy hiểm,2024-07-11 14:50:58
14206,4736,1,100.78,Chú ý,2024-01-27 13:33:32
14207,4736,2,102.28,Cảnh báo,2024-01-27 13:33:32
14208,4736,3,104.28,Nguy hiểm,2024-01-27 13:33:32
14209,4737,1,32.49,Chú ý,2024-06-07 02:05:44
14210,4737,2,33.99,Cảnh báo,2024-06-07 02:05:44
14211,4737,3,35.99,Nguy hiểm,2024-06-07 02:05:44
14212,4738,1,24.45,Chú ý,2024-04-27 02:30:14
14213,4738,2,25.95,Cảnh báo,2024-04-27 02:30:14
14214,4738,3,27.95,Nguy hiểm,2024-04-27 02:30:14
14215,4739,1,15.11,Chú ý,2024-05-20 00:31:53
14216,4739,2,16.61,Cảnh báo,2024-05-20 00:31:53
14217,4739,3,18.61,Nguy hiểm,2024-05-20 00:31:53
14218,4740,1,16.34,Chú ý,2024-03-11 07:49:21
14219,4740,2,17.84,Cảnh báo,2024-03-11 07:49:21
14220,4740,3,19.84,Nguy hiểm,2024-03-11 07:49:21
14221,4741,1,10.19,Chú ý,2024-10-11 12:01:55
14222,4741,2,11.69,Cảnh báo,2024-10-11 12:01:55
14223,4741,3,13.69,Nguy hiểm,2024-10-11 12:01:55
14224,4742,1,60.04,Chú ý,2024-04-28 11:39:12
14225,4742,2,61.54,Cảnh báo,2024-04-28 11:39:12
14226,4742,3,63.54,Nguy hiểm,2024-04-28 11:39:12
14227,4743,1,49.21,Chú ý,2024-03-11 00:28:00
14228,4743,2,50.71,Cảnh báo,2024-03-11 00:28:00
14229,4743,3,52.71,Nguy hiểm,2024-03-11 00:28:00
14230,4744,1,20.17,Chú ý,2024-09-06 03:42:19
14231,4744,2,21.67,Cảnh báo,2024-09-06 03:42:19
14232,4744,3,23.67,Nguy hiểm,2024-09-06 03:42:19
14233,4745,1,93.83,Chú ý,2024-07-01 15:44:40
14234,4745,2,95.33,Cảnh báo,2024-07-01 15:44:40
14235,4745,3,97.33,Nguy hiểm,2024-07-01 15:44:40
14236,4746,1,83.42,Chú ý,2024-10-06 16:45:05
14237,4746,2,84.92,Cảnh báo,2024-10-06 16:45:05
14238,4746,3,86.92,Nguy hiểm,2024-10-06 16:45:05
14239,4747,1,15.33,Chú ý,2024-05-13 23:08:00
14240,4747,2,16.83,Cảnh báo,2024-05-13 23:08:00
14241,4747,3,18.83,Nguy hiểm,2024-05-13 23:08:00
14242,4748,1,36.90,Chú ý,2024-05-28 10:58:02
14243,4748,2,38.40,Cảnh báo,2024-05-28 10:58:02
14244,4748,3,40.40,Nguy hiểm,2024-05-28 10:58:02
14245,4749,1,68.41,Chú ý,2024-05-04 03:31:56
14246,4749,2,69.91,Cảnh báo,2024-05-04 03:31:56
14247,4749,3,71.91,Nguy hiểm,2024-05-04 03:31:56
14248,4750,1,11.05,Chú ý,2024-11-08 19:05:17
14249,4750,2,12.55,Cảnh báo,2024-11-08 19:05:17
14250,4750,3,14.55,Nguy hiểm,2024-11-08 19:05:17
14251,4751,1,77.37,Chú ý,2024-04-20 21:23:10
14252,4751,2,78.87,Cảnh báo,2024-04-20 21:23:10
14253,4751,3,80.87,Nguy hiểm,2024-04-20 21:23:10
14254,4752,1,43.16,Chú ý,2024-07-05 00:19:09
14255,4752,2,44.66,Cảnh báo,2024-07-05 00:19:09
14256,4752,3,46.66,Nguy hiểm,2024-07-05 00:19:09
14257,4753,1,99.58,Chú ý,2024-09-18 22:27:53
14258,4753,2,101.08,Cảnh báo,2024-09-18 22:27:53
14259,4753,3,103.08,Nguy hiểm,2024-09-18 22:27:53
14260,4754,1,101.41,Chú ý,2024-12-18 13:49:05
14261,4754,2,102.91,Cảnh báo,2024-12-18 13:49:05
14262,4754,3,104.91,Nguy hiểm,2024-12-18 13:49:05
14263,4755,1,47.39,Chú ý,2024-01-10 04:17:59
14264,4755,2,48.89,Cảnh báo,2024-01-10 04:17:59
14265,4755,3,50.89,Nguy hiểm,2024-01-10 04:17:59
